identifier,rel:synonym,rel:hasAntonym,rel:hasHyponym,rel:hasMeronym,rel:hasHolonym,rel:hasHypernym,gloss,exampleSentences,pos,objectType
hi:S:00011795,"",,,,,, जो वेद,ईश्वर,परलोक आदि पर विश्वास न रखता हो,"चीन के अधिकतर लोग नास्तिक हैं ।",Adjective,Synset
hi:S:00011796,"",,,,,hi:S:00000196, ईश्वर पर विश्वास रखने वाला व्यक्ति,"आस्तिक की नज़र में ईश्वर सर्वशक्तिमान हैं ।",Noun,Synset
hi:S:00011797,"",,,,,hi:S:00000652, किसी बात या काम की स्वतंत्रता,"पड़ोसी ने अपने बच्चों को बहुत छूट दे रखी है ।",Noun,Synset
hi:S:00011798,"",,,,,hi:S:00000183, असावधानता के कारण कार्य के किसी अंग पर ध्यान न जाने या उसके रह जाने की क्रिया,"अगर आप दिमाग स्थिर रखते तो यह छूट नहीं होती ।",Noun,Synset
hi:S:00011799,"hi:W:000117992,hi:W:000117993,",,,,,hi:S:00000104, धर्म पर विश्वास,"माया के चक्कर में बड़े-बड़ों का ईमान डोल जाता है ।",Noun,Synset
hi:S:00011800,"",,,,,hi:S:00001588, चित्त की सद्वृत्ति या अच्छी नीयत,"दुनिया में आजकल ईमान की कोई कीमत नहीं रह गई है ।",Noun,Synset
hi:S:00011801,"hi:W:000118013,",,,,,, मोह या भ्रम में पड़ा हुआ,"भगवान का मोहिनी रूप देखकर नारद मोहित हो गए ।",Adjective,Synset
hi:S:00011802,"hi:W:000118020,",,,,,, ऊष्मागतिकी संबंधी या ऊष्मागतिकी का,"प्रवाहित ऊर्जा की ऊष्मागतिक मात्रा बताइए ।",Adjective,Synset
hi:S:00011803,"",,,,,hi:S:00002994, इन्द्रियों की अपने-अपने विषयों की ओर प्रवृत्ति,"काम जीवों का स्वाभाविक लक्षण है ।",Noun,Synset
hi:S:00011804,"hi:W:000118041,hi:W:000118042,hi:W:000118043,hi:W:000118045,",,hi:S:00027169,,hi:S:00009055,hi:S:00002994, सहवास या मैथुन की इच्छा,"ब्रह्मचारी काम पर विजय पाकर ही अपने व्रत का पालन करते हैं ।",Noun,Synset
hi:S:00011805,"",,,,,, जिसमें भलमनसाहत का अभाव हो,"मैं बेमुरौवत लोगों से दूर ही रहती हूँ ।",Adjective,Synset
hi:S:00011806,"",,,,,, टूट-फूटकर गिरा-पड़ा हुआ,"उजाड़ घर को देखकर किसान रो पड़ा ।",Adjective,Synset
hi:S:00011807,"",,,,,hi:S:00003051, वह धन जो किसी फसल की पैदावार खरीदने के लिए पेशगी दिया जाय,"सेठ ने किसान को उठौनी के पाँच हज़ार रुपए दिए ।",Noun,Synset
hi:S:00011808,"",,,,,hi:S:00000909, वह धन या अन्न जो किसी देवता की पूजा के लिए अलग रखा जाय,"यजमान ने उठौनी को पंडित के घर पहुँचवाया ।",Noun,Synset
hi:S:00011809,"hi:W:000118092,",,,,,hi:S:00012149, उठने या उठाने की क्रिया या भाव,"खलिहान के धान की उठौनी के लिए पाँच आदमियों की ज़रूरत है ।",Noun,Synset
hi:S:00011810,"hi:W:000118105,hi:W:000118106,hi:W:000118107,",,hi:S:00005529,,,hi:S:00010729, लोगों का औपचारिक दल या संगठन ,"सभा में उपस्थित सभी लोगों का मैं हार्दिक अभिनंदन करता हूँ ।",Noun,Synset
hi:S:00011811,"hi:W:000118110,",,,,,, जिसका ठीक से पोषण न हुआ हो,"कुपोषित महिला के गर्भ में पल रहा बच्चा अनेक रोगों का शिकार हो जाता है ।",Adjective,Synset
hi:S:00011812,"hi:W:000118121,hi:W:000118123,hi:W:000118124,",,,,,hi:S:00003735, बल, वीर्य वर्धन करने वाली औषध,"डॉक्टर ने रोगी को छह महीने तक पुष्टई लेने के लिए कहा है ।",Noun,Synset
hi:S:00011813,"hi:W:000118130,hi:W:000118131,hi:W:000118132,hi:W:000118133,hi:W:000118135,hi:W:000118136,",,,,,, बल वृद्धि करने वाला,"च्यवनप्राश एक बलवर्धक आयुर्वेदिक औषध है ।",Adjective,Synset
hi:S:00011814,"",,hi:S:00000146,,hi:S:00010025,hi:S:00003345, चित्र,ग्रंथ,वास्तु आदि के रूप में बनाई हुई वस्तु,"ताजमहल विश्व के सर्वोत्तम कृतियों में से एक है ।",Noun,Synset
hi:S:00011815,"hi:W:000118151,hi:W:000118152,hi:W:000118153,hi:W:000118154,hi:W:000118155,hi:W:000118156,",,hi:S:00011776,,,hi:S:00004370, आय-व्यय आदि का विवरण,"दूकानदार हर दिन का हिसाब अपने खाते में लिखते हैं ।",Noun,Synset
hi:S:00011816,"hi:W:000118162,",,,,,, जो आपे में न हो,"उन्मत्त हाथी को पकड़ने की कोशिश जारी है ।",Adjective,Synset
hi:S:00011817,"hi:W:000118170,",,,,,hi:S:00003461, स्त्री के नाम के आगे लगाया जानेवाला एक आदरसूचक संबोधन,"इस सभा में सुश्री रमा पवार और सुश्री उर्मिला नागराजन भी हिस्सा ले रही हैं ।",Noun,Synset
hi:S:00011818,"hi:W:000118180,hi:W:000118181,",,,,,hi:S:00004385, एक प्रकार का मछोले आकार का कुत्ता जो शक्तिशाली होता है,"बुलडाग देखने में भयंकर लगता है ।",Noun,Synset
hi:S:00011819,"hi:W:000118190,",,,,,hi:S:00007968, वह शास्त्र जिसमें छंद के बारे में जानकारी दी जाती हो,"वह छंदशास्त्र का अध्ययन कर रहा है ।",Noun,Synset
hi:S:00011820,"hi:W:000118200,hi:W:000118201,",,hi:S:00008328,,hi:S:00010160,hi:S:00000148, वर्ण, मात्रा आदि की गिनती से होने वाली पद्यों की वाक्य रचना,"दोहा, सोरठा, चौपाई आदि छंद के प्रकार हैं ।",Noun,Synset
hi:S:00011821,"hi:W:000118210,hi:W:000118211,hi:W:000118212,hi:W:000118213,hi:W:000118214,",,hi:S:00022944,,,hi:S:00030662, छः चरण वाला एक मात्रिक छंद जिसके प्रथम चार चरण रोला तथा अंतिम दो चरण उल्लाला के होते हैं,"रीतिकालीन कवियों ने छप्पय लिखे हैं ।",Noun,Synset
